schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,Relational Over-Regularization: Graph-Based AI-Generated Text Detection via Sentence Transition Deviation,"Hyeonchu Park, Bugeun Kim",http://arxiv.org/abs/2608.26694v1,,,2026-08-27T06:51:40+00:00
1.0,RESEARCH_PAPER,SIGMA: Structured Noise-Effect-Aware Grouped Multi-Agent Aggregation,Li Mingqian,http://arxiv.org/abs/2608.26683v1,,,2026-08-27T06:40:42+00:00
1.0,RESEARCH_PAPER,FOCUS & RePAIR: Mitigating Text Degeneration via Token-Level Guidance for Pruned Large Language Models,"Junyoung Lee, Sehyeon Park, Shinhyoung Jang, Seonha Ryu, Hojeong Kim, Hyunsei Lee, Il Hong Suh, Yeseong Kim",http://arxiv.org/abs/2608.26676v1,,,2026-08-27T06:31:18+00:00
1.0,RESEARCH_PAPER,Do LLMs Understand Personality? Rethinking Persona Fidelity Evaluation through Structured Behavioral Inference,"Mengfan Li, Zesheng Wei, Xuanhua Shi, Yang Deng",http://arxiv.org/abs/2608.26674v1,,,2026-08-27T06:27:51+00:00
1.0,RESEARCH_PAPER,PailitaoGR: Latent Think-with-Images for Generative Image Retrieval,"Xiaomeng Fan, Yueran Liu, Shengyu Zhou, Chenghan Fu, Wanxian Guan, Feng Li, Chuan Yu, Jian Xu, Bo Zheng",http://arxiv.org/abs/2608.26658v1,,,2026-08-27T06:12:32+00:00
1.0,RESEARCH_PAPER,CoGeo-GS: Concept-Driven and Geometry-Aware Multi-Object Removal in 3D Scenes,"Yuanxiang Ni, Xianliang Huang, Chenhang Ma, Chen Xiao, Yuewen Ma, Ruxin Wang, Hao Zhang",http://arxiv.org/abs/2608.26656v1,,,2026-08-27T06:11:36+00:00
1.0,RESEARCH_PAPER,Risks and Controls for Multi-Agent Systems: an analytical framework for deployment of AI agents across organisational boundaries,"Alistair Reid, Simon O'Callaghan, Dustin Venini, Liam Carroll, Tiberio Caetano",http://arxiv.org/abs/2608.26626v1,,,2026-08-27T05:28:06+00:00
1.0,RESEARCH_PAPER,AgentJudgeBench: A Multi-Difficulty Benchmark for Evaluating LLM Judges on Agentic Tool-Calling,"Abhigya Verma, Amit Kumar Saha, Seganrasan Subramanian, Sai Harshitha Aluru",http://arxiv.org/abs/2608.26623v1,,,2026-08-27T05:20:22+00:00
1.0,RESEARCH_PAPER,J-Zero: Unified Challenger--Solver--Judge Co-Evolution from Zero Data,"Gyouk Chu, Myeongho Jeon, Eunho Yang",http://arxiv.org/abs/2608.26582v1,,,2026-08-27T03:48:25+00:00
1.0,RESEARCH_PAPER,Physics-Informed Stochastic Configuration Machine: A Backpropagation-Free Neural Network with Fast Training for Nonlinear Differential Equations,"Yuehao Song, Zhong Chen, Lihui Cen, Liang Wu, Kai Zhang",http://arxiv.org/abs/2608.26549v1,,,2026-08-27T02:40:11+00:00
1.0,RESEARCH_PAPER,DuMateBench: Evaluating Autonomous Agents in Complex Real-World Workflows,"Zechun Niu, Yukun Zhao, Jiaxin Zhang, Xu Shen, Jinhua Si, Han Tian, Can Xu, Yunfan Song, Jiaxin Mao, Yansong Gao, Yuchen Li, Jianmin Wu, Lingyong Yan, Shuaiqiang Wang, Dawei Yin",http://arxiv.org/abs/2608.26546v1,,,2026-08-27T02:36:23+00:00
1.0,RESEARCH_PAPER,Multi2AV-Safety: Benchmarking Safety in Multimodal-to-Audio-Video Generation,"Kaichao Jiang, Changtao Miao, Baiqi Wu, Zhiyuan Lu, Kang Yang, Peiwei Zhao, Junchi Chen, Yunfeng Diao, He Liu, Qi Chu, Tao Gong, Nenghai Yu",http://arxiv.org/abs/2608.26535v1,,,2026-08-27T02:12:25+00:00
1.0,RESEARCH_PAPER,PILOT in the Loop: Live Self-Improvement for Long-Horizon Agents,"Yang Xiao, Yusong Sun, Haoyi Wu, Wenyang Hui, Wen Da, Zhaokai Luo, Mu Chuan, Yao Hu, Wenjie Li, Chengyue Jiang",http://arxiv.org/abs/2608.26530v1,,,2026-08-27T02:06:22+00:00
1.0,RESEARCH_PAPER,RTNav: Towards Real-Time Zero-Shot Object Navigation,"Easop Lee, Lingyu Zhang, Boyuan Chen",http://arxiv.org/abs/2608.26496v1,,,2026-08-27T00:35:50+00:00
1.0,RESEARCH_PAPER,Zero-Shot Self-Orchestration with Ledger-Based Control for Improved LLM Coding Performance,"Victor Gao, Vida Khosrowshahi, Ali Khosrowshahi, Xihao Sun, Juhyun Lee, Simon, Lee",http://arxiv.org/abs/2608.26480v1,,,2026-08-27T00:11:41+00:00
1.0,RESEARCH_PAPER,Diff Mining: Logit Differences Reveal Finetuning Objectives,"Greg Kocher, Robert West, Clément Dumas, Julian Minder",http://arxiv.org/abs/2608.26462v1,,,2026-08-26T23:33:18+00:00
1.0,RESEARCH_PAPER,"Don't Overthink, Don't Underthink: Toward Adaptive Reasoning in Agentic AI","Md Jueal Mia, M. Hadi Amini",http://arxiv.org/abs/2608.26442v1,,,2026-08-26T22:45:36+00:00
1.0,RESEARCH_PAPER,SpeechGym: An Audio-Native Gym for Training Voice Agents via Reinforcement Learning,"Jiajun Fan, Jingyuan Li, Prashanth Gurunath Shivakumar, Jia-Hong Huang, Qi Luo, M. Maruf, Ivan Bulyko, Ge Liu, Roger Ren",http://arxiv.org/abs/2608.26432v1,,,2026-08-26T22:16:05+00:00
1.0,RESEARCH_PAPER,Fine-Tuning of Transformer models with Frames,"Harshavardhan Adepu, Li Zhang, Sanjiv Kumar, Vikas Singh",http://arxiv.org/abs/2608.26430v1,,,2026-08-26T22:13:45+00:00
1.0,RESEARCH_PAPER,"The Latent Diagnostic Taxonomy: A Framework for Constructing Classifiers and Diagnosing Their Decisions, Applied to Prompt Injection Detection","Jaturong Kongmanee, Smile Thanapattheerakul",http://arxiv.org/abs/2608.26423v1,,,2026-08-26T21:55:15+00:00
1.0,RESEARCH_PAPER,"Redwood: A Frontier AI Accelerator Designed, Verified, and Deployed from Scratch in 2 Weeks by AI",Architect Labs,http://arxiv.org/abs/2608.26418v1,,,2026-08-26T21:36:51+00:00
1.0,RESEARCH_PAPER,Simultaneous Envy and Equitability Guarantees,"Hadi Hosseini, Shraddha Pathak, Lirong Xia, Chengkai Zhang",http://arxiv.org/abs/2608.26410v1,,,2026-08-26T21:23:39+00:00
1.0,RESEARCH_PAPER,Co-Evolving Structured Knowledge and Reasoning in Language Models,"Ryan Thomas Noonan, Linxi Zhao, Menghan Xu, Akanksha Sarkar, Mihir Mishra, Dongyoung Go, Kilian Q. Weinberger, Yoav Artzi, Jennifer J. Sun",http://arxiv.org/abs/2608.26386v1,,,2026-08-26T20:18:35+00:00
1.0,RESEARCH_PAPER,Why RAGs Hallucinate: Penalty-Aware Evaluation of Retrieval-Augmented Generation Systems with Knowledge-Gap Canaries,"Alden Do Rosario, Hussein Younes, Felipe Pires",http://arxiv.org/abs/2608.26385v1,,,2026-08-26T20:17:01+00:00
1.0,RESEARCH_PAPER,CG4AI: A Column Generation Framework for Training AI Models Under Constraints,"Youcef Magnouche, Abderrahmane Driouch, Sébastien Martin, Pierre Bauguion",http://arxiv.org/abs/2608.26375v1,,,2026-08-26T20:00:32+00:00
1.0,RESEARCH_PAPER,Knowledge-Verified Emergent Deception in LLM Agents Under Conflicting Incentives,"Zheyuan Liu, Weiliang Zhao, Xiangchi Yuan, Ningshan Ma, Yue Huang, Meng Jiang",http://arxiv.org/abs/2608.26372v1,,,2026-08-26T19:56:13+00:00
1.0,RESEARCH_PAPER,Decay-Region Group Delay as a Forensic Cue for AI-Generated Impulsive Sounds,"JaeHyeong Chang, Chengzhe Sun, Siwei Lyu",http://arxiv.org/abs/2608.26346v1,,,2026-08-26T19:28:38+00:00
1.0,RESEARCH_PAPER,ProofEvolve: Neuro-Symbolic Evolution for Formal Automated Theorem Proving,"Wenqian Ye, Ziwei Guan, Eric Xie, Bohan Liu, Shivani Modi, Buyun Zhang, Ellie Dingqiao Wen, Henry Kautz, Aidong Zhang",http://arxiv.org/abs/2608.26334v1,,,2026-08-26T19:15:27+00:00
1.0,RESEARCH_PAPER,"How Unlikely Is ""Unlikely""? Assessing Verbal Probability Perception Across Large Language Models","Christos Petridis, Konstantinos Pelechrinis, Zoran Obradovic",http://arxiv.org/abs/2608.26327v1,,,2026-08-26T19:00:41+00:00
1.0,RESEARCH_PAPER,Modality Maturity Index: A benchmark for assessing multimodal capabilities of omni models,"Rohit Patel, Dieuwke Hupkes, Sloan Strader",http://arxiv.org/abs/2608.26317v1,,,2026-08-26T18:48:52+00:00
1.0,RESEARCH_PAPER,FaithSieve: Fine-Grained Evaluation of Math Proofs with Faithful Formal Evidence,"Ziyu Wang, Qiming Dai, Yishan Wu, Zaiwen Wen",http://arxiv.org/abs/2608.26310v1,,,2026-08-26T18:43:30+00:00
1.0,RESEARCH_PAPER,Approved Too Late: Verdict Staleness in LLM-Guarded Self-Adaptive Systems,"Ilai Shraga, Roei Eshel, Lior Gorelik",http://arxiv.org/abs/2608.26306v1,,,2026-08-26T18:39:10+00:00
1.0,RESEARCH_PAPER,MemToC: Benchmarking Memory-Tool Conflict Resolution in Large Language Models,"Arseniy Varlamov, Rishat Zinnatullin, Elisei Rykov, Alexander Panchenko, Ilseyar Alimova",http://arxiv.org/abs/2608.26295v1,,,2026-08-26T18:22:03+00:00
1.0,RESEARCH_PAPER,"On Scope Classification and Current Knowledge-Editing Benchmarks: A Negative Result, with INLAY as a Gradient-Free Case Study",Aditya Pratap Singh,http://arxiv.org/abs/2608.26292v1,,,2026-08-26T18:16:24+00:00
1.0,RESEARCH_PAPER,Assessing mentalization in humans and large language models,"Aamir Sohail, Xintong Zhong, Arkady Konovalov, Patricia L. Lockwood, Lei Zhang",http://arxiv.org/abs/2608.26291v1,,,2026-08-26T18:16:12+00:00
1.0,RESEARCH_PAPER,SKILL.state: Scalable Long-Horizon Agent Skills,"Sanket Badhe, Priyanka Tiwari, Jonghyun Chung",http://arxiv.org/abs/2608.26263v1,,,2026-08-26T18:00:06+00:00
1.0,RESEARCH_PAPER,VBVR-Pro: A Scalable and Verifiable Suite for Native Visual Reasoning,"Junxiang Xu, Ruisi Wang, Fanyi Pu, Maijunxian Wang, Ran Ji, Tongxi Zhou, Chenyang Gu, Jing Zuo, Hongcan Xiao, Yimeng Geng, Wanqi Yin, Wei Chen, Oscar Qian, Zhengan Yan, Ziqi Huang, Haiwen Diao, Liang Pan, Bo Li, Xiangyu Fan, Dezhi Luo, Fengyuan Yu, Zehong Zhao, Qingying Gao, Tinghui Zhu, Yilan Zhang, Jingqi Tong, Pinyuan Feng, Zhengze Jiang, Letian Wang, Ziyu Guo, Renrui Zhang, Jieneng Chen, Sonia Joseph, Constantin Venhoff, Saman Motamed, Mengyue Yang, Chandra Sripada, Alan Yuille, Philip Torr, Lvmin Zhang, Vikash Kumar, Daniel Khashabi, Nikolaus Kriegeskorte, Raphaël Millière, Vincent C. Müller, Anyi Rao, Quan Wang, Ziwei Liu, Dahua Lin, Lei Yang, Hokin Deng, Zhongang Cai",http://arxiv.org/abs/2608.26105v1,,,2026-08-26T17:59:51+00:00
1.0,RESEARCH_PAPER,A Visual Dependence-Aware Framework for Multimodal Unsupervised Continual Post-Training,"Kaichen Li, Zhilin Zhu, Jianhao Huang, Zhengqin Lai, Baochen Xiong, Zibo Shao, Yaguang Song, Linhui Xiao, Xiaoshan Yang, Changsheng Xu",http://arxiv.org/abs/2608.26095v1,,,2026-08-26T17:57:04+00:00
1.0,RESEARCH_PAPER,MyoMechanix: Biomechanically-Grounded Compositional Skilled Activity Understanding and Coaching,"Hao Yin, Paritosh Parmar, Lijun Gu, Lin Xu, Tianxiao Guo, Xiujin Liu, Tianyou Zheng, Yang Zhang, Weiwei Fu",http://arxiv.org/abs/2608.26094v1,,,2026-08-26T17:56:33+00:00
1.0,RESEARCH_PAPER,Finding and using interpretable latents in a neutrino foundation model with sparse autoencoders,"Raphaël Bonnet-Guerrini, Johann Ioannou-Nikolaides, Inar Timiryasov, Vincenzo Piuri",http://arxiv.org/abs/2608.26090v1,,,2026-08-26T17:53:00+00:00
1.0,RESEARCH_PAPER,Planetary Prediction Engine: Autonomous Geospatial Prediction via Intelligent Data Selection and Foundation Model Embeddings,"Evelyn Ma, Rama Kumar Pasumarthi, Kishwar Shafin, Mandar Sharma, Mimi Sun, Hamed Sadeghi, Dav M. Ebengo, Mbulayi Onesime, Rouslan Solomakhin, John Wamburu, William Ogallo, Aisha Walcott-Bryant, Sanxing Chen, Arbaaz Muslim, Yael Mayer, Ronald Ho, Roy Lee, Ruth Alcantara, Abdoulaye Diack, Monica Bharel, Lambert Rosique, Jeremy Amez-Droz, Christopher Haire, James Manyika, Yossi Matias, Niv Efron, Gautam Prasad, Shravya Shetty",http://arxiv.org/abs/2608.26088v1,,,2026-08-26T17:50:52+00:00
1.0,RESEARCH_PAPER,How Do LLM Agents Actually Get the Flag? Trace-Level Provenance for Agentic Offensive Security Evaluation,"Kimberly Milner, Minghao Shao, Nanda Rani, Haoran Xi, Venkata Sai Charan Putrevu, Meet Udeshi, Sandeep K. Shukla, Prashanth Krishnamurthy, Farshad Khorrami, Muhammad Shafique, Ramesh Karri",http://arxiv.org/abs/2608.26237v1,,,2026-08-26T17:50:34+00:00
1.0,RESEARCH_PAPER,TraceML: An Empirical Analysis of Human-Agent Planning in Machine Learning Development,"Jiarui Yan, Weiwei Sun, Sijie Li, Wenhan Li, Yiming Yang",http://arxiv.org/abs/2608.26086v1,,,2026-08-26T17:50:13+00:00
1.0,RESEARCH_PAPER,"6.5% of the Neuro-Symbolic Literature Can Be Reproduced from Its Published Artifacts, a Six-Stage Audit Framework and First Instantiation","Brandon Colelough, Vladimir Martirosyan, Ishan Tamrakar, William Regli, Aditya Kumar, Anh N. Nhu, Dhruv Dubey, Raj Ambavane, Haowei Deng",http://arxiv.org/abs/2608.26236v1,,,2026-08-26T17:48:17+00:00
1.0,RESEARCH_PAPER,ICON Decomposition: Multivariate Concept-Level Explanations of Deep Representations for Model Auditing,"Roshan Prakash Rane, Marco Simnacher, Manuel Pfeuffer, Marc-Andre Schulz, Nys Tjade Siegel, Maximilian Dreyer, Frederik Pahde, Wojciech Samek, Sonja Greven, Kerstin Ritter",http://arxiv.org/abs/2608.26083v1,,,2026-08-26T17:47:49+00:00
1.0,RESEARCH_PAPER,SwarmWorld: Stigmergic technological evolution in societies of language-model agents,"Subhadeep Pal, Fiona Y. Wang, Markus J. Buehler",http://arxiv.org/abs/2608.26081v1,,,2026-08-26T17:45:34+00:00
1.0,RESEARCH_PAPER,The Reasoning Tax: Token Economics of LLM Reasoning Across Task Types and Deployment Contexts,"Sachin Gopal Wani, Ajay Dholakia, David Ellison",http://arxiv.org/abs/2608.26235v1,,,2026-08-26T17:44:50+00:00
1.0,RESEARCH_PAPER,Gating Before Commitment: Anticipating Intent Divergence to Prevent Post-Interaction Decision Failures in Autonomous Driving,"Cong Xu, Ravi Sankar",http://arxiv.org/abs/2608.26074v1,,,2026-08-26T17:42:03+00:00
1.0,RESEARCH_PAPER,Prefix Sliding for efficient test-time scaling,"Niklas Muennighoff, Zhengyang Wang, Zeyi Chen, Weijia Shi, Binyuan Hui, John Yang, Dapeng Jiang, Mika Senghaas, Fares Obeid, Johannes Hagemann, Sami Jaghouar, Ludwig Schmidt, Percy Liang, Jason Wei, Andrew Y. Ng, Luke Zettlemoyer, Yejin Choi, Mike Lewis",http://arxiv.org/abs/2608.26070v1,https://github.com/Muennighoff/prefix-sliding,,2026-08-26T17:37:15+00:00
1.0,RESEARCH_PAPER,$R^3$: Training Robots to Reason in Natural Language via Reinforcement Learning,"Lehong Wu, Yuxiao Qu, Zheyuan Hu, Ivan Zhang, Limin Wei, Zackory Erickson, Aviral Kumar",http://arxiv.org/abs/2608.26053v1,,,2026-08-26T17:25:10+00:00
1.0,RESEARCH_PAPER,How Much Rank Does LoRA Need? Rank-Error Bounds for Transformer Attention,Gerard Conangla Planes,http://arxiv.org/abs/2608.26052v1,,,2026-08-26T17:25:03+00:00
1.0,RESEARCH_PAPER,The Value of Human Expertise,Bradley Sturt,http://arxiv.org/abs/2608.26051v1,,,2026-08-26T17:24:52+00:00
1.0,RESEARCH_PAPER,Trace Integrity for LLM Data Agents: A Vision for Auditable Structured Reasoning in Real-World Systems,"Srimonti Dutta, Akshata Kishore Moharir",http://arxiv.org/abs/2608.26036v1,,,2026-08-26T17:15:24+00:00
1.0,RESEARCH_PAPER,DualOPSD: Adaptive Privileged Teachers for On-Policy Self-Distillation,"Yutong Chen, Guangfu Guo, Zhichao Xu, Kunpeng Liu",http://arxiv.org/abs/2608.26019v1,,,2026-08-26T17:01:21+00:00
1.0,RESEARCH_PAPER,Imitation Learning for Connection-Tableau Construction,"Fredrik Rømming, Mantas Bakšys, Martin S. Fixman, Sean B. Holden",http://arxiv.org/abs/2608.26009v1,,,2026-08-26T16:53:25+00:00
1.0,RESEARCH_PAPER,VoiceMem: Streaming Dual-Brain Memory for Real-Time Interaction,"Zhifei Xie, Jiaqi Lang, Ze An, Yifan Zhao, Dongchao Yang, Kai Li, Ziyang Ma, Mingbao Lin, Chunyan Miao, Shuicheng Yan",http://arxiv.org/abs/2608.26005v1,,,2026-08-26T16:50:05+00:00
1.0,RESEARCH_PAPER,AsymSpec: Context-Asymmetric Speculative Decoding for Agentic LLMs,"Sheng Liang, Yongyue Zhang, Nathanael Brian, Hang Lv, Hao Wang, Chen Zhang, Yong Liu",http://arxiv.org/abs/2608.26004v1,,,2026-08-26T16:50:02+00:00
1.0,RESEARCH_PAPER,ProgRouter: Online Progress-Guided Orchestration for Multi-Agent LLM Workflows under Quality-Cost Tradeoffs,"Songyuan Li, Ahmed M. Abdelmoniem, Shiqiang Wang",http://arxiv.org/abs/2608.25992v1,,,2026-08-26T16:42:02+00:00
1.0,RESEARCH_PAPER,Multi-Granularity Context-Enhanced RAG over Multimodal Knowledge Graphs,"Zongyu Wu, Yilong Wang, Xiaochen Wang, Minhua Lin, Zhichao Xu, Fenglong Ma, Xiang Zhang, Suhang Wang",http://arxiv.org/abs/2608.25986v1,,,2026-08-26T16:38:02+00:00
1.0,RESEARCH_PAPER,FRAME: separating sampling variation from representational cause in medical imaging fairness,"Mahshad Lotfinia, Daniel Truhn, Andreas Maier, Soroosh Tayebi Arasteh",http://arxiv.org/abs/2608.25981v1,,,2026-08-26T16:34:33+00:00
1.0,RESEARCH_PAPER,SciMIF: Understanding Multimodal Instruction Following in Scientific Domains,"Ye Shen, Yuting Zheng, Dun Pei, Zijian Chen, Wenlong Zhang, Qi Jia, Guangtao Zhai",http://arxiv.org/abs/2608.25973v1,https://github.com/shenye7436/SciMIF,0,2026-08-26T16:30:20+00:00
1.0,RESEARCH_PAPER,"PANDA - Prototype-Anchored Alignment for Partially Unpaired Multimodal Learning, with Applications to Alzheimers MRI and TCGA Pathology","Sheethal Bhat, Mahfuzur Rahman Chowdhury, Paula Andrea Perez-Toro, Stephan Wunderlich, Rose Dawn Bharat, Siming Bayer, Andreas Maier",http://arxiv.org/abs/2608.25970v1,,,2026-08-26T16:28:20+00:00
1.0,RESEARCH_PAPER,Quantitative Analysis of $ω$-Regular Robust MDPs,"Ali Asadi, Krishnendu Chatterjee, Ehsan Kafshdar Goharshady, Mehrdad Karrabi, Alipasha Montaseri, Ali Shafiee",http://arxiv.org/abs/2608.25968v1,,,2026-08-26T16:26:13+00:00
1.0,RESEARCH_PAPER,LivingRAG: Augmenting Graph RAG with Experience,"Yuzhuo Cui, Zongye Zhang, Qingjie Liu",http://arxiv.org/abs/2608.25960v1,,,2026-08-26T16:21:06+00:00
1.0,RESEARCH_PAPER,A Statistical Audit of Physical AI Benchmark Redundancy,"Zaruhi Navasardyan, Hrant Davtyan",http://arxiv.org/abs/2608.25940v1,,,2026-08-26T15:54:15+00:00
1.0,RESEARCH_PAPER,Candidate supply and answer selection shape the value of LLM judging in multi-agent systems,"Jia-Hao Ji, Sijie Li, Jiabei Cheng, Zixi She, Jin-Tai Yu, Zhiyuan Yuan",http://arxiv.org/abs/2608.25937v1,,,2026-08-26T15:52:20+00:00
1.0,RESEARCH_PAPER,"One Symptom, Three Levers: A Critical Review of On-Policy Self-Distillation","Justin Robert, Raheel Qader",http://arxiv.org/abs/2608.25936v1,,,2026-08-26T15:52:19+00:00
1.0,RESEARCH_PAPER,TAU-Agent: An Agentic Retrieval-Augmented Framework for Traffic Anomaly Understanding,"Yuqiang Lin, Yan Shi, Sam Lockyer, Harish Tayyar Madabushi, Adrian Evans, Wenbin Li, Yinhai Wang, Nic Zhang",http://arxiv.org/abs/2608.25935v1,https://github.com/siri-rouser/TAU-Agent,,2026-08-26T15:50:38+00:00
1.0,RESEARCH_PAPER,How Robust Are Automated Fact-Checking Systems? A Cross-Benchmark Evaluation,"Aida Usmanova, Zangir Iklassov, Markus Leippold, Ricardo Usbeck",http://arxiv.org/abs/2608.25934v1,,,2026-08-26T15:50:10+00:00
1.0,RESEARCH_PAPER,LLM Agents for Time-Series: A Survey,"Yilong Chen, Xiao Qin, Chenghao Liu, Liang Wu, Noelle I. Samia, Kaize Ding",http://arxiv.org/abs/2608.26226v1,,,2026-08-26T15:48:35+00:00
1.0,RESEARCH_PAPER,When Composition Doesn't Add Up: Humans Identifying Defects in AI-Generated Images,"Ruoqi Hu, Chulin Zhao, Jiashuo Chang, Ramon Ruiz-Dolz, Hanhe Lin",http://arxiv.org/abs/2608.25933v1,https://github.com/Future-IQA/CO-AID,1,2026-08-26T15:47:47+00:00
1.0,RESEARCH_PAPER,Agent Mesh: Reliability Primitives for Non-Idempotent Agent Delegation - Identity Adequacy and Evidence Adequacy,"Mazhar Shaikh, Anurag Rajkumar Bombarde, Harshal Pathak",http://arxiv.org/abs/2608.26225v1,,,2026-08-26T15:38:21+00:00
1.0,RESEARCH_PAPER,Code World Model: Coding Agent as World Brain,"Yiwen Chen, Guosheng Lin, Chi Zhang",http://arxiv.org/abs/2608.25927v1,,,2026-08-26T15:37:33+00:00
1.0,RESEARCH_PAPER,"Formal, Executable and Explainable Runtime Monitoring of Spoken Air Traffic Control Operational Procedures","Roberto Luvini, Giacomo Longo, Alessandro Armando, Enrico Russo",http://arxiv.org/abs/2608.25926v1,,,2026-08-26T15:37:00+00:00
1.0,RESEARCH_PAPER,Query-Side Attacks on GNN-Based KGQA: Tracing Failures from Entity Linking to Answer Generation,"Pankaj Kumar, Subhankar Mishra",http://arxiv.org/abs/2608.25922v1,,,2026-08-26T15:34:29+00:00
1.0,RESEARCH_PAPER,Repair or Resample? Rethinking Failure Debugging in LLM Multi-Agent Systems,"Zhongwen Luan, Xiaoyu Zhang, Ming Hu, Yue Yang, Jiongchi Yu, Xiaohong Chen",http://arxiv.org/abs/2608.25920v1,,,2026-08-26T15:33:47+00:00
1.0,RESEARCH_PAPER,Choose Your Game Wisely: Measuring Game-Theoretic Structures in Real-World Vehicle Interactions,"Yueyuan Li, Rongcheng Nie, Weijie Xi, Mingyang Jiang, Songan Zhang, Hanyang Zhuang, Ming Yang",http://arxiv.org/abs/2608.25917v1,,,2026-08-26T15:32:46+00:00
1.0,RESEARCH_PAPER,Towards A Unified Information Bottleneck Framework for Time Series Explanations,"Xu Zheng, Zichuan Liu, Zhuomin Chen, Mayur Akewar, Janki Bhimani, Jason Liu, Mo Sha, Jingchao Ni, Wei Cheng, Dongsheng Luo",http://arxiv.org/abs/2608.25897v1,,,2026-08-26T15:14:52+00:00
1.0,RESEARCH_PAPER,Unlocking Multimodal Protein Language Models at Inference Time,"Yi Zhou, Qipeng Wang, Yunqing Liu, Jun Xia, Qing Li, Wenqi Fan",http://arxiv.org/abs/2608.25855v1,,,2026-08-26T14:29:06+00:00
1.0,RESEARCH_PAPER,Why ML-based cough models do not generalize: a systematic cross-dataset evaluation for tuberculosis screening,"Wensi Zhang, Tomas Teijeiro, Jérôme Thevenot, David Atienza",http://arxiv.org/abs/2608.25846v1,,,2026-08-26T14:22:32+00:00
1.0,RESEARCH_PAPER,VINCENT: Validated Interaction Network for Cross-drug Explanation of Therapeutics,"Fan-Sheng Chuang, Xuchen Li, Yujing Bian, Kaixiong Zhou",http://arxiv.org/abs/2608.25841v1,,,2026-08-26T14:18:35+00:00
1.0,RESEARCH_PAPER,Missing the Butterfly and Predicting the Past: Features or Bugs of Accurate AI Weather Models?,"Pedram Hassanzadeh, Weidong Li, Y. Qiang Sun, Jiangdi Wang, Alexander Wikner, Justin Finkel, Jonathan Q. Weare",http://arxiv.org/abs/2608.25835v1,,,2026-08-26T14:14:01+00:00
1.0,RESEARCH_PAPER,Skill Issue: Are Skills Language-Invariant in LLMs?,"Bobby Cheng, Adam Gaber, Zhengyuan Liu, Catherine Arnett, Omer Goldman, Cheston Tan, Leshem Choshen",http://arxiv.org/abs/2608.25832v1,,,2026-08-26T14:12:29+00:00
1.0,RESEARCH_PAPER,Unfolding Scientific Papers into Multi-Turn Generation Trajectories for Continued Pre-Training,"Qiankai Xu, Qiguang Chen, Zixin Su, Wenhao Huang, Yue Gao, Jiaheng Liu, Ge Zhang",http://arxiv.org/abs/2608.25826v1,,,2026-08-26T14:06:29+00:00
