schemaVersion,recordType,content.title,content.url,content.source,content.published_date,content.summary,content.entities_mentioned,collectedAt
1.0,NEWS,Five Primitives for Governing Autonomous AI Agents at Runtime,https://arxiv.org/abs/2608.26696,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26696v1 Announce Type: new Abstract: Enterprise deployments of autonomous AI agents inherit a control model built for human users and long-lived services, and the fit fails in three specific ways: agent principals are ephemeral, appearing and vanishing faster than provisioning; their actions are selected by a model rather than programmed, so the set of things they may attempt is not known in advance; and the population is discovered rather than provisioned, because anyone who can call",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Accelerating Scientific Research with Gemini in the Real-World,https://arxiv.org/abs/2608.26701,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26701v1 Announce Type: new Abstract: We present an extension and comprehensive real-world validation of Co-Scientist, a Gemini-based multi-agent system designed to accelerate end-to-end scientific research across hypothesis generation, experimentation, and manuscript generation. Moving beyond in silico hypothesis generation, this specialized configuration transitions Co-Scientist into an execution-grounded research partner advancing closed-loop scientific workflows across materials sc",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Style as a Confound: False Positives in AI Detection of Non-Native Academic Writing,https://arxiv.org/abs/2608.26710,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26710v1 Announce Type: new Abstract: AI text detectors are increasingly employed in academic settings, but it remains unclear whether their outputs reflect AI authorship itself or broader linguistic features associated with polished academic English. Previous studies have reported high false-positive rates (FPRs) for non-native English writing, but population-level comparisons confound authorship with differences in topic, domain, and writing style. Professional editing provides a use",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Knowing When Not to Reuse: Conditional Experience Transfer in Autonomous LLM Post-Training,https://arxiv.org/abs/2608.26730,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26730v1 Announce Type: new Abstract: Large language models offer broad capabilities, but adapting them to evolving domains, tools, and requirements often entails repeated post-training. Autonomous systems automate parts of this process by proposing updates, training candidates, and using evaluation feedback to select subsequent proposals. As evidence accumulates, a central problem emerges: which past update evidence remains actionable after subsequent training has changed the parent m",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Graph-Guided Selective Unlearning for Language Models: Controlling Support Routes Beyond Forget Seeds,https://arxiv.org/abs/2608.26743,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26743v1 Announce Type: new Abstract: Enterprises fine-tune language models on proprietary data that may later require removal due to privacy, contractual, or compliance obligations. Selective unlearning removes requested knowledge while preserving model utility, offering a practical alternative to full retraining, but existing methods treat the explicitly identified forget examples as the complete deletion scope. This is insufficient when target knowledge remains recoverable through p",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,AgentFold: Closed-Loop Agentic Search for Protein Folding Model Design,https://arxiv.org/abs/2608.26747,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26747v1 Announce Type: new Abstract: Scientific LLM agents have shown promise in literature reasoning, tool use, and experiment planning, but it remains unclear whether they can autonomously improve large, tightly coupled scientific machine-learning systems through executable code changes and computationally expensive validation. We study this question in protein folding, where progress requires coordinated architectural modifications, multi-objective evaluation, and domain-aware inte",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Discovering Relationships in Data Lakes Using Large Language Models: An Industrial Case,https://arxiv.org/abs/2608.26750,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26750v1 Announce Type: new Abstract: Data lakes rely on metadata to remain usable, yet this meta data is often limited or weakly informative for column relationship discovery, especially in ERP-derived datasets with coded or abbreviated schema labels. We propose ColRel, a two-stage method that builds column embeddings from metadata and data available at ingestion time. In difficult cases, such as coded schemata, business dictionaries help better interpret column names and support the ",Meta,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,DEEPCHART: How Far are LLMs from Faithful Data-Science Chart Generation?,https://arxiv.org/abs/2608.26757,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26757v1 Announce Type: new Abstract: Faithful chart generation in real-world data-science workflows requires grounding visualizations in scattered evidence, computing chart-ready quantities, and rendering them accurately. Modern LLMs can produce visually plausible, instruction-compliant charts, yet data-level hallucinations remain difficult to detect in long, noisy, and multimodal contexts. To measure this gap, we introduce DEEPCHART, an expert-annotated benchmark of 1,482 task-condit",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Categorizer Automata for Discounted-Sum Payoffs,https://arxiv.org/abs/2608.26763,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26763v1 Announce Type: new Abstract: Categorizing continuous data into discrete bins is a fundamental operation in artificial intelligence. We introduce the categorizer automaton, a deterministic automaton that reads an infinite sequence of rewards and identifies which of finitely many bins contains its discounted sum. Categorizer automata generalize comparator automata, the special case of two bins, which have already proven useful in quantitative synthesis. Our main technical contri",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,AI Control Scientist: LLM-driven Agentic System for Automated Control Design,https://arxiv.org/abs/2608.26780,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26780v1 Announce Type: new Abstract: Control system design is critical for modern industry, such as chemical process temperature regulation and aero-engine control. However,traditional control design workflows rely heavily on expert knowledge and extensive manual parameter tuning, resulting in limited efficiency and scalability. To this end, this paper proposes AI Control Scientist (AICS), the first large language model (LLM)-driven agent capable of automatically generating optimized ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,Decoupling Planning and Control for Instructable Agents,https://arxiv.org/abs/2608.26788,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26788v1 Announce Type: new Abstract: Recent work shows that pre-trained, instruction-tuned vision-language models (VLMs) perform well at mapping from instructions and observations to high-level plans, but struggle to realize such plans as reliable low-latency action sequences in unfamiliar environments. At the same time, world-model controllers excel at fast observation-to-action control, but lack open-ended task guidance. In this work, we combine these strengths into a single system,",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,SymbolLKG: Towards Verifiable Logical Reasoning via Logical Knowledge Graph and Symbolic Solvers,https://arxiv.org/abs/2608.26836,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26836v1 Announce Type: new Abstract: Large Language Models (LLMs) have demonstrated remarkable proficiency in natural language understanding, yet they struggle with strict multi-step reasoning, frequently suffering from hallucinations and inconsistency. Existing solutions like Chain-of-Thought (CoT) lack rigorous verification mechanisms, while standard Retrieval-Augmented Generation (RAG) often misses the complex, structural dependencies inherent in logical tasks. To bridge this gap, ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,LiveSim: Simulating Environment-Shaped Users in Multi-Agent Live-Stream Ecosystems,https://arxiv.org/abs/2608.26849,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26849v1 Announce Type: new Abstract: User behavior simulation with large language models~(LLMs) is increasingly used to support multi-agent ecosystem simulation. Existing simulators typically rely on static user profiles inferred from historical observations, which become inadequate in socially intensive environments such as live streaming where interaction dynamics continuously reshape user behavior. We propose \textbf{LiveSim}, an LLM-based framework for live-stream ecosystem simula",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,"BekchiAI: Measuring, Observing, and Controlling LLM Agents in One Click",https://arxiv.org/abs/2608.26867,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26867v1 Announce Type: new Abstract: Large language model agents reason, call tools, and act autonomously over many steps, but their agentic skills-correctly sequencing tools, planning under dependencies, judging untrusted inputs, and grounding generated arguments-are hard to measure with accuracy-only leaderboards. We present BekchiAI, which addresses both sides: a benchmark for measuring agentic skill and a platform for observing and controlling live agents. The BekchiAI-Benchmark, ",,2026-08-28T20:05:22.631140+00:00
1.0,NEWS,C-Unseen: Weak Signal Detection in Dynamic Temporal Knowledge Graphs via LLM Reasoning,https://arxiv.org/abs/2608.26870,ArXiv AI News Feed,2026-08-28T04:00:00+00:00,"arXiv:2608.26870v1 Announce Type: new Abstract: Weak signals are early, low-visibility indicators that precede significant changes before those changes become established. Existing detection methods, based on keyword frequency, topic modeling, or untyped graph topology, fail to capture the semantic and relational structure through which such signals manifest. In this paper, we propose C-Unseen, a self-interpretable framework for weak signal detection in Dynamic Temporal Knowledge Graphs (DTKGs).",,2026-08-28T20:05:22.631140+00:00
